date,symbol,open,high,low,close,volume,volume To
2017-10-18,ETHEUR,269.76,270.35,246,267.99,8978.47,2328497.51
2017-10-17,ETHEUR,282.27,283.97,266.54,269.76,6017.82,1659421.6
2017-10-16,ETHEUR,283.7,295.89,281.24,282.27,7270.77,2095717.84
2017-10-15,ETHEUR,285.87,289,272.1,283.7,7482.34,2093593.2
2017-10-14,ETHEUR,285.08,292.66,278,285.87,5152.04,1484468.21
2017-10-13,ETHEUR,253,293.63,250.6,285.08,15255.41,4239959.96
2017-10-12,ETHEUR,256.51,259,253,253,3609.16,926873.18
2017-10-11,ETHEUR,253.49,257.13,253.49,256.51,954.09,244504.84
2017-10-10,ETHEUR,252.73,260.88,248.01,253.49,3188.07,816931.51
2017-10-09,ETHEUR,262.22,263.91,244.1,252.73,6532.74,1659595.3
2017-10-08,ETHEUR,264.78,265.98,262,262.22,1712.89,453344.08
2017-10-07,ETHEUR,262,265.93,259.5,264.78,1599.91,420680.1
2017-10-06,ETHEUR,251.73,262,251.73,262,3254.35,837244.21
2017-10-05,ETHEUR,250,253,247.1,251.73,2128.26,534515.46
2017-10-04,ETHEUR,251.23,255,249.25,250,1663.04,417740.51
2017-10-03,ETHEUR,255.99,257.21,246.59,251.23,3887.81,975533.17
2017-10-02,ETHEUR,257,260.4,252,255.99,4074.71,1042907.12
2017-10-01,ETHEUR,255.93,258.55,251.01,257,1149.84,293050.39
2017-09-30,ETHEUR,248.6,259.38,248.6,255.93,1672.48,428496.72
2017-09-29,ETHEUR,257.83,261.1,231,248.6,6492.44,1604246.38
2017-09-28,ETHEUR,264.16,269.89,251,257.83,4325.7,1128902.9
2017-09-27,ETHEUR,244.93,269.79,244.65,264.16,6630.1,1706285.86
2017-09-26,ETHEUR,248.73,251.74,244.25,244.93,3607.78,894514.54
2017-09-25,ETHEUR,240,253.4,240,248.73,5030.91,1246410.66
2017-09-24,ETHEUR,239.99,246.62,236.38,240,4276.0,1033055.37
2017-09-23,ETHEUR,225,249.43,221,239.99,5962.06,1416426.88
2017-09-22,ETHEUR,218.11,228,215,225,5475.83,1208753.92
2017-09-21,ETHEUR,240.06,241.5,209.55,218.11,9296.19,2090652.36
2017-09-20,ETHEUR,237.31,246.42,233,240.06,3864.4,929120.29
2017-09-19,ETHEUR,248.5,249.8,231.81,237.31,6297.68,1511394.73
2017-09-18,ETHEUR,219.02,255.52,219.02,248.5,12880.92,3164323.62
2017-09-17,ETHEUR,214.77,226.97,200.02,219.02,6227.85,1324040.31
2017-09-16,ETHEUR,217.63,232.44,206.1,214.77,10873.39,2407569.08
2017-09-15,ETHEUR,188.18,225,167.26,217.63,33185.92,6569532.52
2017-09-14,ETHEUR,234.22,236.99,185.14,188.18,18681.4,3817794.98
2017-09-13,ETHEUR,247.2,247.44,211,234.22,14971.91,3423104.42
2017-09-12,ETHEUR,250.97,267.4,240.21,247.2,7484.15,1887562.41
2017-09-11,ETHEUR,249.51,258.11,241.51,250.97,2463.53,613011.77
2017-09-10,ETHEUR,254.77,258.1,236.5,249.51,5463.76,1346171.1
2017-09-09,ETHEUR,256.04,261.6,246.15,254.77,2528.49,640935.92
2017-09-08,ETHEUR,280.46,280.46,246.01,256.04,12977.61,3360892.77
2017-09-07,ETHEUR,285.58,286.76,271.21,280.46,5214.35,1458597.28
2017-09-06,ETHEUR,270.52,292.42,270.52,285.58,9645.84,2744046.57
2017-09-05,ETHEUR,267.37,281,240.2,270.52,10792.94,2842519.15
2017-09-04,ETHEUR,299.9,299.9,240,267.37,23783.89,6299981.87
2017-09-03,ETHEUR,296.55,314.5,290.68,299.9,5959.04,1784702.71
2017-09-02,ETHEUR,330.65,330.65,282.15,296.55,12551.89,3770940.74
2017-09-01,ETHEUR,329.03,334.96,327,330.65,5313.62,1761684.38
2017-08-31,ETHEUR,324.19,330,318.57,329.03,5104.55,1662829.61
2017-08-30,ETHEUR,312.88,328,304.85,324.19,8217.73,2624566.47
2017-08-29,ETHEUR,291.11,315,291.11,312.88,7803.27,2364332.29
2017-08-28,ETHEUR,292.12,293.87,284.55,291.11,2520.88,728545.67
2017-08-27,ETHEUR,280.79,292.12,280.25,292.12,1612.15,459674.08
2017-08-26,ETHEUR,279,281.19,275.2,280.79,1262.53,351406.14
2017-08-25,ETHEUR,276.02,287,275.55,279,3138.25,885501.18
2017-08-24,ETHEUR,270.99,280,269.51,276.02,2115.76,582326.58
2017-08-23,ETHEUR,268.32,277.81,266.3,270.99,2704.09,738670.54
2017-08-22,ETHEUR,272.05,280.01,250,268.32,5511.83,1455813.38
2017-08-21,ETHEUR,254.89,293,253.01,272.05,14659.52,4043069.61
2017-08-20,ETHEUR,251.5,254.89,248.75,254.89,1431.8,360458.51
2017-08-19,ETHEUR,251.43,258.88,244.96,251.5,1952.26,488259.27
2017-08-18,ETHEUR,258.8,261.51,244.7,251.43,3269.65,832007.92
2017-08-17,ETHEUR,255.95,264.66,255.7,258.8,3751.5,975962.34
2017-08-16,ETHEUR,244.47,259.98,240.74,255.95,4495.74,1141044.74
2017-08-15,ETHEUR,254.76,255.9,230.52,244.47,10153.82,2445948.72
2017-08-14,ETHEUR,252.13,260,251.01,254.76,3232.57,825155.56
2017-08-13,ETHEUR,264,264,244,252.13,5764.81,1451000.56
2017-08-12,ETHEUR,262.4,272,259,264,4290.33,1142074.44
2017-08-11,ETHEUR,257.57,262.51,252.01,262.4,2928.15,754599.47
2017-08-10,ETHEUR,251.43,265,246.51,257.57,5349.53,1390244.0
2017-08-09,ETHEUR,253.94,269.86,238.1,251.43,15845.22,3990624.52
2017-08-08,ETHEUR,229.5,254.89,228.06,253.94,9388.3,2281462.41
2017-08-07,ETHEUR,225.56,235.54,220,229.5,5321.48,1216383.35
2017-08-06,ETHEUR,213.2,233.9,213.18,225.56,7761.44,1729776.12
2017-08-05,ETHEUR,187.55,218.99,186.92,213.2,11783.07,2427884.9
2017-08-04,ETHEUR,190,191.22,186,187.55,1829.88,345408.7
2017-08-03,ETHEUR,184.18,192.9,183.93,190,4283.62,815483.92
2017-08-02,ETHEUR,192.31,195.12,182.2,184.18,3705.01,692493.53
2017-08-01,ETHEUR,170.2,196.13,170.2,192.31,12270.92,2282566.18
2017-07-31,ETHEUR,169.62,176,163.3,170.2,3462.76,585500.2
2017-07-30,ETHEUR,175,177.74,164.93,169.62,2982.01,509617.78
2017-07-29,ETHEUR,164,178.4,152,175,7002.98,1132003.64
2017-07-28,ETHEUR,175,175.27,162.5,164,3425.99,575018.73
2017-07-27,ETHEUR,174.99,176.26,170.7,175,3730.57,648596.88
2017-07-26,ETHEUR,175.99,180.25,166.67,174.99,5753.57,990323.11
2017-07-25,ETHEUR,195.91,196.11,165,175.99,13723.47,2446231.89
2017-07-24,ETHEUR,198.88,198.88,195,195.91,1849.09,362963.49
2017-07-23,ETHEUR,199.31,201.08,191.1,198.88,4406.36,865033.33
2017-07-22,ETHEUR,186.02,202.9,185.67,199.31,3489.43,684252.42
2017-07-21,ETHEUR,195.78,203.96,178.45,186.02,6706.94,1283290.2
2017-07-20,ETHEUR,168.18,208,168.18,195.78,15615.25,3016775.75
2017-07-19,ETHEUR,197,215,163.34,168.18,22833.23,4233246.4
2017-07-18,ETHEUR,164.67,220,154.3,197,31420.07,5933442.23
2017-07-17,ETHEUR,134.24,167,133.31,164.67,14870.97,2272854.64
2017-07-16,ETHEUR,146.89,151.63,115,134.24,27699.6,3587697.84
2017-07-15,ETHEUR,172.12,173.9,146.83,146.89,6989.05,1093358.75
2017-07-14,ETHEUR,179.31,180.54,160,172.12,4756.48,798152.29
2017-07-13,ETHEUR,196.5,197.47,170.04,179.31,7680.21,1392776.21
2017-07-12,ETHEUR,168.82,199.39,159.54,196.5,9565.13,1759053.95
2017-07-11,ETHEUR,181.91,218,150,168.82,19244.54,3232048.54
2017-07-10,ETHEUR,210.72,212.02,165,181.91,14594.65,2752187.18
2017-07-09,ETHEUR,213.78,220,210.72,210.72,592.34,127636.04
2017-07-08,ETHEUR,210.5,219.1,202,213.78,1978.7,418124.54
2017-07-07,ETHEUR,235.03,235.03,205.46,210.5,4118.33,900341.47
2017-07-06,ETHEUR,235,244.8,230.2,235.03,1308.2,308989.21
2017-07-05,ETHEUR,237.97,241.79,221.81,235,3782.38,872359.13
2017-07-04,ETHEUR,242.52,249.36,230.77,237.97,7731.86,1868330.49
2017-07-03,ETHEUR,248.48,251.4,240.12,242.52,2345.97,573935.51
2017-07-02,ETHEUR,230.07,255,222.72,248.48,5861.91,1430780.61
2017-07-01,ETHEUR,243.86,249,220.21,230.07,4865.78,1133452.28
2017-06-30,ETHEUR,258,272,238.09,243.86,6528.84,1638604.76
2017-06-29,ETHEUR,279.69,282.81,250.01,258,6762.77,1804918.09
2017-06-28,ETHEUR,255,284.99,230.83,279.69,12855.97,3336231.12
2017-06-27,ETHEUR,225.09,255,190.05,255,17502.43,3804290.34
2017-06-26,ETHEUR,249.03,263,184.06,225.09,16187.53,3441977.76
2017-06-25,ETHEUR,274.81,277.5,222.61,249.03,7225.81,1800493.44
2017-06-24,ETHEUR,293.06,295.32,264.14,274.81,3484.22,971146.66
2017-06-23,ETHEUR,287.5,297,285.1,293.06,1506.8,442570.3
2017-06-22,ETHEUR,290,300,276.44,287.5,3348.56,959700.78
2017-06-21,ETHEUR,312.9,317.18,202.32,290,13194.58,3644547.51
2017-06-20,ETHEUR,319.43,328.03,284.25,312.9,6813.77,2128119.66
2017-06-19,ETHEUR,318.61,324.84,311.11,319.43,1939.52,613174.95
2017-06-18,ETHEUR,328.5,342.5,299.04,318.61,6918.3,2192419.27
2017-06-17,ETHEUR,315,328.5,309,328.5,3389.08,1082858.1
2017-06-16,ETHEUR,309.34,329.99,285,315,5676.51,1790909.25
2017-06-15,ETHEUR,306.2,344.49,226.28,309.34,22394.37,6201228.26
2017-06-14,ETHEUR,345,353.58,287.09,306.2,9893.49,3211443.7
2017-06-13,ETHEUR,353,356.43,317.68,345,4181.64,1416520.31
2017-06-12,ETHEUR,306.99,376.39,180.88,353,12790.64,4175112.69
2017-06-11,ETHEUR,305.91,316.62,284.07,306.99,8054.56,2438738.06
2017-06-10,ETHEUR,250.26,317,248.12,305.91,5688.88,1588354.12
2017-06-09,ETHEUR,230.77,250.33,230.77,250.26,2458.67,592694.58
2017-06-08,ETHEUR,228,233,223,230.77,1085.89,248922.02
2017-06-07,ETHEUR,236.66,237.14,218,228,3122.28,717308.95
2017-06-06,ETHEUR,220.5,239.72,220.48,236.66,2870.57,660708.54
2017-06-05,ETHEUR,219.09,220.8,215.93,220.5,951.3,208428.21
2017-06-04,ETHEUR,199,222.49,198.88,219.09,2041.34,437430.18
2017-06-03,ETHEUR,197,201.22,196.52,199,583.86,115645.35
2017-06-02,ETHEUR,192.34,204.54,192.34,197,1847.74,365401.91
2017-06-01,ETHEUR,205,211.2,180,192.34,4335.32,837726.22
2017-05-31,ETHEUR,206.03,210.31,192.1,205,1820.97,368143.92
