date,symbol,open,high,low,close,volume,volume To
2017-10-19,LTCEUR,51.72,52,49.62,50.69,6719.63,342331.08
2017-10-18,LTCEUR,50.78,52.85,45.46,51.72,27992.42,1367691.06
2017-10-17,LTCEUR,54.87,54.91,50.37,50.78,14037.93,738010.99
2017-10-16,LTCEUR,55.05,55.88,53.21,54.87,9337.73,509287.53
2017-10-15,LTCEUR,53.91,59,52.78,55.05,23697.55,1316944.27
2017-10-14,LTCEUR,49.65,57.33,49.04,53.91,27445.02,1472031.02
2017-10-13,LTCEUR,49.8,50.92,46.69,49.65,22058.51,1081247.34
2017-10-12,LTCEUR,43.15,49.8,42.66,49.8,25541.39,1198455.51
2017-10-11,LTCEUR,43.02,43.5,42.98,43.15,3270.06,141207.45
2017-10-10,LTCEUR,42.86,43.98,42.6,43.02,4977.77,214589.32
2017-10-09,LTCEUR,45.1,45.22,41.02,42.86,13264.45,574019.0
2017-10-08,LTCEUR,44.71,46.5,44.61,45.1,5230.56,237637.89
2017-10-07,LTCEUR,44.52,44.8,44.02,44.71,1629.41,72286.66
2017-10-06,LTCEUR,44.28,45.5,44.25,44.52,3061.93,137324.45
2017-10-05,LTCEUR,44.27,44.41,43,44.28,3534.18,154563.61
2017-10-04,LTCEUR,44.74,45.89,43.56,44.27,4081.05,181452.96
2017-10-03,LTCEUR,46.11,46.59,44,44.74,7169.14,322176.2
2017-10-02,LTCEUR,46.49,47.48,45.9,46.11,7979.11,372197.32
2017-10-01,LTCEUR,47.05,47.35,46,46.49,3337.38,155212.62
2017-09-30,LTCEUR,45.13,47.5,45.13,47.05,6171.82,289883.79
2017-09-29,LTCEUR,46.74,47,43.4,45.13,10450.37,471097.76
2017-09-28,LTCEUR,48.51,49.49,46.31,46.74,11337.89,540584.42
2017-09-27,LTCEUR,44.72,49.46,44.25,48.51,15935.57,752346.63
2017-09-26,LTCEUR,44.35,46.8,43.89,44.72,9354.01,425056.48
2017-09-25,LTCEUR,40.29,45,40.25,44.35,12180.98,528515.93
2017-09-24,LTCEUR,41.67,41.97,39.9,40.29,3648.52,148355.3
2017-09-23,LTCEUR,41,44.61,40.02,41.67,7103.73,299393.63
2017-09-22,LTCEUR,39.09,41.89,37.5,41,20732.9,820682.95
2017-09-21,LTCEUR,43.78,44.18,38.2,39.09,19691.23,805771.25
2017-09-20,LTCEUR,44.45,45.25,43,43.78,8967.5,396023.88
2017-09-19,LTCEUR,47.17,47.78,43.23,44.45,14763.8,667736.03
2017-09-18,LTCEUR,43.38,48.5,43.38,47.17,21528.06,1006166.46
2017-09-17,LTCEUR,44.11,45.46,40,43.38,14119.96,602336.93
2017-09-16,LTCEUR,43.95,48.98,42.63,44.11,25959.5,1189704.78
2017-09-15,LTCEUR,38.01,50.16,27.59,43.95,95591.95,3854142.33
2017-09-14,LTCEUR,52.22,53,37.5,38.01,40978.47,1761767.68
2017-09-13,LTCEUR,55.55,55.62,47.5,52.22,26992.2,1378233.69
2017-09-12,LTCEUR,57.7,60.74,54.17,55.55,14113.95,807602.45
2017-09-11,LTCEUR,56.58,59.43,54.62,57.7,5498.32,313829.43
2017-09-10,LTCEUR,59.76,59.76,53.67,56.58,12226.16,688533.63
2017-09-09,LTCEUR,61.38,62.5,58,59.76,6750.41,404221.17
2017-09-08,LTCEUR,67.11,68.4,57.15,61.38,33588.31,2095715.4
2017-09-07,LTCEUR,68.92,69.34,65.35,67.11,12618.82,848644.54
2017-09-06,LTCEUR,62.71,69.49,62.71,68.92,26135.13,1749802.48
2017-09-05,LTCEUR,59.27,62.85,55.21,62.71,16099.57,967013.15
2017-09-04,LTCEUR,67.31,67.31,53.62,59.27,42171.68,2535278.64
2017-09-03,LTCEUR,67.11,71.66,65.04,67.31,9688.51,660596.67
2017-09-02,LTCEUR,74.76,79,60.3,67.11,29352.02,1992217.05
2017-09-01,LTCEUR,61.81,83,51.99,74.76,54817.01,3945609.14
2017-08-31,LTCEUR,55.68,63.15,55.01,61.81,21232.35,1253577.57
2017-08-30,LTCEUR,53.31,56.89,52,55.68,7561.95,404905.31
2017-08-29,LTCEUR,52.41,53.43,50.77,53.31,7893.45,410847.01
2017-08-28,LTCEUR,52,54.52,49.62,52.41,8427.1,441146.49
2017-08-27,LTCEUR,43.62,54.56,43.5,52,19351.55,965623.98
2017-08-26,LTCEUR,43.22,43.7,42.32,43.62,3016.16,129688.91
2017-08-25,LTCEUR,43.5,44.2,42.63,43.22,3939.24,170774.82
2017-08-24,LTCEUR,45.27,45.5,42.8,43.5,7308.33,320581.95
2017-08-23,LTCEUR,39.5,46.35,39.3,45.27,19685.52,868783.42
2017-08-22,LTCEUR,40.61,40.81,38.09,39.5,4107.54,161011.43
2017-08-21,LTCEUR,39.1,41.5,38.45,40.61,4842.52,194239.96
2017-08-20,LTCEUR,38.5,40.17,37.79,39.1,3093.23,121533.1
2017-08-19,LTCEUR,39.99,39.99,37.15,38.5,2458.37,94145.61
2017-08-18,LTCEUR,37.61,40.87,37,39.99,9831.42,386432.33
2017-08-17,LTCEUR,37.51,38.2,36.86,37.61,2730.28,102857.69
2017-08-16,LTCEUR,36.95,38.51,36.09,37.51,2170.16,81320.52
2017-08-15,LTCEUR,38.79,38.79,35.37,36.95,4188.14,153496.95
2017-08-14,LTCEUR,38.43,39.29,37.99,38.79,1648.18,63681.07
2017-08-13,LTCEUR,39.37,40.17,37.51,38.43,5455.65,211383.5
2017-08-12,LTCEUR,39.99,40.62,39.07,39.37,2860.64,114145.74
2017-08-11,LTCEUR,40.44,40.95,39.6,39.99,2643.02,106287.85
2017-08-10,LTCEUR,40.87,41.6,40.44,40.44,2329.48,95611.36
2017-08-09,LTCEUR,41.76,42.87,40,40.87,6734.87,280125.52
2017-08-08,LTCEUR,39.02,42.41,38.75,41.76,4639.95,186876.83
2017-08-07,LTCEUR,38.38,39.74,38.33,39.02,1879.61,73310.15
2017-08-06,LTCEUR,38.85,39.5,38.24,38.38,1924.23,74291.18
2017-08-05,LTCEUR,36.46,40,36.46,38.85,5581.02,215429.49
2017-08-04,LTCEUR,36,36.7,35.83,36.46,1293.84,46973.61
2017-08-03,LTCEUR,35.39,36.44,35.18,36,1663.02,59575.39
2017-08-02,LTCEUR,36.61,36.86,31.52,35.39,6313.36,219982.88
2017-08-01,LTCEUR,36.1,37.36,35,36.61,3864.22,141195.61
2017-07-31,LTCEUR,34.75,37.47,33.02,36.1,5288.53,187344.49
2017-07-30,LTCEUR,34.87,35.65,33.52,34.75,1496.18,51539.67
2017-07-29,LTCEUR,34.51,35.45,32.45,34.87,5492.75,185015.85
2017-07-28,LTCEUR,36.1,36.35,34.5,34.51,3974.77,140007.25
2017-07-27,LTCEUR,35.97,36.34,35.01,36.1,9081.35,324040.13
2017-07-26,LTCEUR,36.19,38,35,35.97,8175.83,293650.99
2017-07-25,LTCEUR,38.8,38.92,34.5,36.19,6480.24,236156.56
2017-07-24,LTCEUR,38.94,39.48,38.4,38.8,588.65,22899.7
2017-07-23,LTCEUR,40.62,40.62,38.12,38.94,3326.64,128460.59
2017-07-22,LTCEUR,39,40.63,38.97,40.62,1882.0,74906.1
2017-07-21,LTCEUR,38.54,41.39,37.87,39,6040.59,240447.76
2017-07-20,LTCEUR,34.51,38.95,34.51,38.54,8771.89,331825.76
2017-07-19,LTCEUR,37.95,38.39,34.35,34.51,5771.61,210701.18
2017-07-18,LTCEUR,37.29,39.31,35.67,37.95,6352.1,240565.22
2017-07-17,LTCEUR,35.97,37.87,31.1,37.29,10467.68,377591.05
2017-07-16,LTCEUR,33.6,36.25,30.31,35.97,7616.03,250309.95
2017-07-15,LTCEUR,37.19,38.58,32.72,33.6,6547.9,227213.99
2017-07-14,LTCEUR,39.29,40.6,35,37.19,8903.48,335964.71
2017-07-13,LTCEUR,40.99,41.52,39,39.29,1825.0,72726.07
2017-07-12,LTCEUR,38.48,42.66,37.2,40.99,7904.12,320000.16
2017-07-11,LTCEUR,39.31,41,36,38.48,9144.45,349755.78
2017-07-10,LTCEUR,42.92,44.18,37,39.31,9619.76,388866.12
2017-07-09,LTCEUR,45.3,45.8,42.64,42.92,2470.11,109251.71
2017-07-08,LTCEUR,41.38,45.5,39.2,45.3,6961.77,301565.27
2017-07-07,LTCEUR,45.24,45.24,39.22,41.38,6973.66,290832.7
2017-07-06,LTCEUR,47.16,47.16,43.87,45.24,1967.72,88711.32
2017-07-05,LTCEUR,48.7,50,43.02,47.16,14144.33,653219.67
2017-07-04,LTCEUR,40.14,49.2,40.14,48.7,14789.0,666403.96
2017-07-03,LTCEUR,36.32,41.72,35.78,40.14,12040.51,479284.65
2017-07-02,LTCEUR,33.78,36.66,32.74,36.32,2064.08,71524.66
2017-07-01,LTCEUR,33.99,34.76,32.4,33.78,1480.0,49458.8
2017-06-30,LTCEUR,35.5,36.5,33.99,33.99,2007.48,70450.81
2017-06-29,LTCEUR,37.08,37.19,35,35.5,1987.47,71602.88
2017-06-28,LTCEUR,35.76,38.25,33.65,37.08,6437.46,233420.74
2017-06-27,LTCEUR,34.5,35.76,30.14,35.76,5531.59,180741.49
2017-06-26,LTCEUR,36.26,48,30.02,34.5,11686.3,420236.66
2017-06-25,LTCEUR,38.13,39.44,34.5,36.26,2748.48,100707.02
2017-06-24,LTCEUR,41.5,41.5,37.5,38.13,2499.04,98718.89
2017-06-23,LTCEUR,41.16,42,41,41.5,1964.97,81594.78
2017-06-22,LTCEUR,38.48,42.91,38.48,41.16,4312.92,178321.26
2017-06-21,LTCEUR,40.75,41.39,37.72,38.48,8082.84,321570.23
2017-06-20,LTCEUR,42.69,43.18,38.9,40.75,10871.2,446862.96
2017-06-19,LTCEUR,38.71,44.9,38,42.69,13808.32,584415.14
2017-06-18,LTCEUR,41.11,41.11,35.1,38.71,9835.53,377999.9
2017-06-17,LTCEUR,30.01,43.6,30.01,41.11,28605.16,1112802.59
2017-06-16,LTCEUR,26.06,30.35,25,30.01,8486.97,238061.55
2017-06-15,LTCEUR,25.68,26.44,22,26.06,10039.46,244189.13
2017-06-14,LTCEUR,26.74,28.38,24.8,25.68,3709.31,99193.65
2017-06-13,LTCEUR,25.73,27.24,25.7,26.74,1912.24,50186.51
2017-06-12,LTCEUR,30.29,30.29,23.84,25.73,5456.87,145539.77
2017-06-11,LTCEUR,26.76,31.69,26.47,30.29,5780.57,168124.53
2017-06-10,LTCEUR,26.5,26.94,26.11,26.76,1206.03,31967.68
2017-06-09,LTCEUR,27,27.34,26.5,26.5,1170.79,31728.36
2017-06-08,LTCEUR,25.33,27.27,24.94,27,1372.06,35938.53
2017-06-07,LTCEUR,26.78,27.24,24.91,25.33,1279.47,33513.03
2017-06-06,LTCEUR,27.2,27.82,24.88,26.78,2738.6,71444.87
2017-06-05,LTCEUR,24.3,28.35,24.3,27.2,2488.58,67122.81
2017-06-04,LTCEUR,24.51,24.79,23.77,24.3,1016.74,24761.18
2017-06-03,LTCEUR,24.99,25.21,23.92,24.51,480.7,11878.57
2017-06-02,LTCEUR,24.1,25.61,23.93,24.99,2154.55,53281.73
2017-06-01,LTCEUR,23.07,26.67,23,24.1,5268.93,131783.77
2017-05-31,LTCEUR,21.92,23.43,21.5,23.07,311.57,7021.19
